state,date,faac,share_derivation_13,geo_zone,year
Bayelsa,2007-10-01,5862647438.06,NA,South South,2007
Bayelsa,2007-11-01,8820083152.4,NA,South South,2007
Bayelsa,2007-12-01,7586743028.5,NA,South South,2007
Bayelsa,2008-01-01,6503901570.51,NA,South South,2008
Bayelsa,2008-02-01,5808277722.67,NA,South South,2008
Bayelsa,2008-03-01,11966486241.1,NA,South South,2008
Bayelsa,2008-04-01,9451669529.57,NA,South South,2008
Bayelsa,2008-05-01,17394942150.19,NA,South South,2008
Bayelsa,2008-06-01,9546395625.11,NA,South South,2008
Bayelsa,2008-07-01,44312058746.68,NA,South South,2008
Bayelsa,2008-08-01,9254423933.07,NA,South South,2008
Bayelsa,2008-09-01,9157387761.05,NA,South South,2008
Bayelsa,2008-10-01,9411946840.36,NA,South South,2008
Bayelsa,2008-11-01,9248974700.41,NA,South South,2008
Bayelsa,2008-12-01,9105103674.85,NA,South South,2008
Bayelsa,2009-01-01,9506797343.7,NA,South South,2009
Bayelsa,2009-02-01,5206779449.26,NA,South South,2009
Bayelsa,2009-03-01,10880295069.6,NA,South South,2009
Bayelsa,2009-04-01,7309060728.67,NA,South South,2009
Bayelsa,2009-05-01,5251739425.11,NA,South South,2009
Bayelsa,2009-06-01,4752866683.38,NA,South South,2009
Bayelsa,2009-07-01,4450381878.91,NA,South South,2009
Bayelsa,2009-08-01,14637697443.2,NA,South South,2009
Bayelsa,2009-09-01,4813083971.24,NA,South South,2009
Bayelsa,2009-10-01,12471022009.03,NA,South South,2009
Bayelsa,2009-11-01,4974049389.13,NA,South South,2009
Bayelsa,2009-12-02,5464843457.62,NA,South South,2009
Bayelsa,2010-01-01,5490103309.13,NA,South South,2010
Bayelsa,2010-02-01,10545779916.66,NA,South South,2010
Bayelsa,2010-03-01,6599530448.57,NA,South South,2010
Bayelsa,2010-04-01,3721323107.24,NA,South South,2010
Bayelsa,2010-05-01,12342686565.98,NA,South South,2010
Bayelsa,2010-06-01,4974641161.88,NA,South South,2010
Bayelsa,2010-07-01,4596800583.02,NA,South South,2010
Bayelsa,2010-08-01,10514180016.13,NA,South South,2010
Bayelsa,2010-09-01,6491093194.41,NA,South South,2010
Bayelsa,2010-10-01,10647039326.78,NA,South South,2010
Bayelsa,2010-11-01,11104861428.25,NA,South South,2010
Bayelsa,2010-12-01,18119171020.81,NA,South South,2010
Bayelsa,2011-01-01,7738585937.18,NA,South South,2011
Bayelsa,2011-02-01,8277042655.84,NA,South South,2011
Bayelsa,2011-03-01,8809884521.45,NA,South South,2011
Bayelsa,2011-04-01,6956003631.91,NA,South South,2011
Bayelsa,2011-05-01,8824176512.03,NA,South South,2011
Bayelsa,2011-06-01,12551926707.16,NA,South South,2011
Bayelsa,2011-07-01,32352250296.16,NA,South South,2011
Bayelsa,2011-08-01,11856859871.02,NA,South South,2011
Bayelsa,2011-09-01,11881841149.8,NA,South South,2011
Bayelsa,2011-10-01,15375025901.62,NA,South South,2011
Bayelsa,2011-11-01,24376866119.19,NA,South South,2011
Bayelsa,2011-12-01,12944083035.28,NA,South South,2011
Bayelsa,2012-01-01,15843919687.79,NA,South South,2012
Bayelsa,2012-02-01,13791770744.2,NA,South South,2012
Bayelsa,2012-03-01,17966989298.77,NA,South South,2012
Bayelsa,2012-04-01,11251046859.74,NA,South South,2012
Bayelsa,2012-05-01,10598437596.68,NA,South South,2012
Bayelsa,2012-06-01,10698850568.97,NA,South South,2012
Bayelsa,2012-07-01,8795475384.2,NA,South South,2012
Bayelsa,2012-08-01,14677635674.36,NA,South South,2012
Bayelsa,2012-09-01,9672112185.91,NA,South South,2012
Bayelsa,2012-10-01,10462881188.26,NA,South South,2012
Bayelsa,2012-11-01,15114707899.09,NA,South South,2012
Bayelsa,2012-12-01,19487604018.02,NA,South South,2012
Bayelsa,2013-01-01,17860348961.98,NA,South South,2013
Bayelsa,2013-02-01,12239660888.89,NA,South South,2013
Bayelsa,2013-03-01,21715731437.32,NA,South South,2013
Bayelsa,2013-04-01,17067371283.56,NA,South South,2013
Bayelsa,2013-05-01,19265596720.52,NA,South South,2013
Bayelsa,2013-06-01,16159139886.91,NA,South South,2013
Bayelsa,2013-07-01,15890793922.73,NA,South South,2013
Bayelsa,2013-08-01,10997347213.15,NA,South South,2013
Bayelsa,2013-09-01,15061120980.52,NA,South South,2013
Bayelsa,2013-10-01,12521085334.1,NA,South South,2013
Bayelsa,2013-11-01,15605918805.12,NA,South South,2013
Bayelsa,2013-12-01,13606803054.85,NA,South South,2013
Bayelsa,2014-01-01,11348324080.46,NA,South South,2014
Bayelsa,2014-02-01,12784439632.32,NA,South South,2014
Bayelsa,2014-03-01,13991050782.6,NA,South South,2014
Bayelsa,2014-04-01,13734395843.46,NA,South South,2014
Bayelsa,2014-05-01,13344279475.18,NA,South South,2014
Bayelsa,2014-06-01,13932562707.79,NA,South South,2014
Bayelsa,2014-07-01,14256738707.92,NA,South South,2014
Bayelsa,2014-08-01,12789614457.58,NA,South South,2014
Bayelsa,2014-09-01,11834340866.76,NA,South South,2014
Bayelsa,2014-10-01,11534403830.73,NA,South South,2014
Bayelsa,2014-11-01,10466737926.87,NA,South South,2014
Bayelsa,2014-12-01,12208438283.73,NA,South South,2014
Bayelsa,2015-01-01,10686013287.28,NA,South South,2015
Bayelsa,2015-02-01,9461221859.75,NA,South South,2015
Bayelsa,2015-03-01,12467669311.94,NA,South South,2015
Bayelsa,2015-04-01,8091915142.69,NA,South South,2015
Bayelsa,2015-05-01,5976458128.55,NA,South South,2015
Bayelsa,2015-06-01,6865604377.75,NA,South South,2015
Bayelsa,2015-07-01,9955872663.94,NA,South South,2015
Bayelsa,2015-08-01,6205522130.56,NA,South South,2015
Bayelsa,2015-09-01,5883911188.88,NA,South South,2015
Bayelsa,2015-10-01,4296241554.64,NA,South South,2015
Bayelsa,2015-11-01,4221314602.41,NA,South South,2015
Bayelsa,2015-12-01,4193657552.46,NA,South South,2015
Bayelsa,2016-01-01,4300379126.13,NA,South South,2016
Bayelsa,2016-02-01,2984326465.67,NA,South South,2016
Bayelsa,2016-03-01,2165038996.96,NA,South South,2016
Bayelsa,2016-04-01,2423305895.32,NA,South South,2016
Bayelsa,2016-05-01,3396503657.77,NA,South South,2016
Bayelsa,2016-06-01,2816868014.7,NA,South South,2016
Bayelsa,2016-07-01,4982419068.59,NA,South South,2016
Bayelsa,2016-08-01,6631593608.28,NA,South South,2016
Bayelsa,2016-09-01,7602697416.47,NA,South South,2016
Bayelsa,2016-10-01,6355936928.09,NA,South South,2016
Bayelsa,2016-11-01,8115359415.01,NA,South South,2016
Bayelsa,2016-12-01,6288750243.78,NA,South South,2016
Bayelsa,2017-01-01,6644847005.82,NA,South South,2017
Bayelsa,2017-02-01,7982833040.28,NA,South South,2017
Bayelsa,2017-03-01,8345024748.55,NA,South South,2017
Bayelsa,2017-04-01,8873792715.48,NA,South South,2017
Bayelsa,2017-05-01,7329302435.21,NA,South South,2017
Bayelsa,2017-06-01,7413946067.08,NA,South South,2017
Bayelsa,2017-07-01,8977338705.46,NA,South South,2017
Bayelsa,2017-08-01,8228047030.51,NA,South South,2017
Bayelsa,2017-09-01,10887663190.75,NA,South South,2017
Bayelsa,2017-10-01,10094050129.44,NA,South South,2017
Bayelsa,2017-11-01,9939722970.06,NA,South South,2017
Bayelsa,2017-12-01,10541675312.74,NA,South South,2017
Bayelsa,2018-01-18,12602484263.8,NA,South South,2018
Bayelsa,2018-02-18,12629316303.05,NA,South South,2018
Bayelsa,2018-03-18,13666641889.56,NA,South South,2018
Bayelsa,2018-04-18,13219699883.34,NA,South South,2018
Bayelsa,2018-05-18,12351884853.2,NA,South South,2018
Bayelsa,2018-06-18,12665267000.91,NA,South South,2018
Bayelsa,2018-07-18,11015987614.08,NA,South South,2018
Bayelsa,2018-08-18,11997706491.32,NA,South South,2018
Bayelsa,2018-09-01,12753583519.6,NA,South South,2018
Bayelsa,2018-10-01,12998258548.75,NA,South South,2018
Bayelsa,2018-11-01,13585327392.85,NA,South South,2018
Bayelsa,2018-12-01,13618708513.09,NA,South South,2018
Bayelsa,2019-01-01,10729801481.85,NA,South South,2019
Bayelsa,2019-02-01,11614714237.36,NA,South South,2019
Bayelsa,2019-03-01,11635572869.37,NA,South South,2019
Bayelsa,2019-04-01,11144225128.11,NA,South South,2019
Bayelsa,2019-05-01,10392154207.93,NA,South South,2019
Bayelsa,2019-06-01,10238316669.94,NA,South South,2019
Bayelsa,2019-07-01,10464117101.81,NA,South South,2019
Bayelsa,2019-08-01,13401555969.51,NA,South South,2019
Bayelsa,2019-09-01,12813309380.46,NA,South South,2019
Bayelsa,2019-10-01,13066338260.62,NA,South South,2019
Bayelsa,2019-11-01,12391704880.09,NA,South South,2019
Bayelsa,2019-12-01,12237553749.68,NA,South South,2019
Bayelsa,2020-01-01,12665730974.73,NA,South South,2020
Bayelsa,2020-02-01,11784120460.2,NA,South South,2020
Bayelsa,2020-03-01,10689034174.97,NA,South South,2020
Bayelsa,2020-04-01,12789802069.9,NA,South South,2020
Bayelsa,2020-05-01,9383800893.27,NA,South South,2020
Bayelsa,2020-06-01,8930830511.6,NA,South South,2020
Bayelsa,2020-07-01,8849594986.63,NA,South South,2020
Bayelsa,2020-08-01,11186365150.07,NA,South South,2020
Bayelsa,2020-09-01,8333361532.4,NA,South South,2020
Bayelsa,2020-10-01,8211004434.81,NA,South South,2020
Bayelsa,2020-11-01,6757541393.74,NA,South South,2020
Bayelsa,2020-12-01,6820278821.04,NA,South South,2020
Bayelsa,2021-01-01,7510392208.85,NA,South South,2021
Bayelsa,2021-02-01,6788533549.75,NA,South South,2021
Bayelsa,2021-03-01,7842339132,NA,South South,2021
Bayelsa,2021-04-01,11745196628,NA,South South,2021
Bayelsa,2021-05-01,10724354702,NA,South South,2021
Bayelsa,2021-06-01,6618841019,NA,South South,2021
Bayelsa,2021-07-01,14137324791,NA,South South,2021
Bayelsa,2021-08-01,12710655844,NA,South South,2021
Bayelsa,2021-09-01,7297275642.36,NA,South South,2021
Bayelsa,2021-10-01,12874470141.16,NA,South South,2021
Bayelsa,2021-11-01,7012496258.49,NA,South South,2021
Bayelsa,2021-12-01,12929058685,NA,South South,2021
Bayelsa,2022-01-01,10208975464.26,NA,South South,2022
Bayelsa,2022-02-01,13054185043.95,NA,South South,2022
Bayelsa,2022-03-01,12449059827.32,NA,South South,2022
Bayelsa,2022-04-01,20529427293.71,NA,South South,2022
Bayelsa,2022-05-01,21274866123.05,NA,South South,2022
Bayelsa,2022-06-01,17557758790.51,NA,South South,2022
Bayelsa,2022-07-01,21847239433.86,NA,South South,2022
Bayelsa,2022-08-01,24031664268,NA,South South,2022
Bayelsa,2022-09-01,20061092588,NA,South South,2022
Bayelsa,2022-10-01,27603403447,NA,South South,2022
Bayelsa,2022-11-01,16769764909,NA,South South,2022
Bayelsa,2022-12-01,24426818811,NA,South South,2022
Bayelsa,2023-01-01,33298566050,NA,South South,2023
Bayelsa,2023-02-01,17406299903,NA,South South,2023
Bayelsa,2023-03-01,16838966101.47144,NA,South South,2023
Bayelsa,2023-04-01,19033473134.690514,NA,South South,2023
Bayelsa,2023-05-01,22721686916.06653,NA,South South,2023
Bayelsa,2023-06-01,19697476762.078194,NA,South South,2023
Bayelsa,2023-07-01,21670635367.13965,NA,South South,2023
Bayelsa,2023-08-01,16603373080.8317,NA,South South,2023
Bayelsa,2023-09-01,13721240086.314749,NA,South South,2023
Bayelsa,2023-10-01,20620127914.22655,NA,South South,2023
Bayelsa,2023-11-01,15459376702.7344,NA,South South,2023
Bayelsa,2023-12-01,20735273276.591698,NA,South South,2023
Bayelsa,2024-01-01,17213664691.0832,5412271801.56,South South,2024
Bayelsa,2024-02-01,22832941563.108353,9438376097.65,South South,2024
Bayelsa,2024-03-01,37186105775.3909,16913037117.57,South South,2024
Bayelsa,2024-04-01,25568706671.718327,11429428215.08,South South,2024
Bayelsa,2024-05-01,29694283742.058407,13479265902.92,South South,2024
Bayelsa,2024-06-01,25232141674.8231,7364007933.0397,South South,2024
Benue,2007-01-01,1730256359.7,NA,North Central,2007
Benue,2007-02-01,1924478574.46,NA,North Central,2007
Benue,2007-03-01,3459431121.64,NA,North Central,2007
Benue,2007-04-01,2356143357.89,NA,North Central,2007
Benue,2007-05-01,2413556343.25,NA,North Central,2007
Benue,2007-06-01,2426063706.39,NA,North Central,2007
Benue,2007-07-01,3009357896.27,NA,North Central,2007
Benue,2007-08-01,2919526435.45,NA,North Central,2007
Benue,2007-09-01,2441820429.4,NA,North Central,2007
Benue,2007-10-01,2482635171.32,NA,North Central,2007
Benue,2007-11-01,2417726714.11,NA,North Central,2007
Benue,2007-12-01,2556803474.83,NA,North Central,2007
Benue,2008-01-01,2236606361.73,NA,North Central,2008
Benue,2008-02-01,2040176696.57,NA,North Central,2008
Benue,2008-03-01,3683826943.75,NA,North Central,2008
Benue,2008-04-01,3162001443.8,NA,North Central,2008
Benue,2008-05-01,5165852447.5,NA,North Central,2008
Benue,2008-06-01,3140019732.32,NA,North Central,2008
Benue,2008-07-01,4999543620.08,NA,North Central,2008
Benue,2008-08-01,3127089832.77,NA,North Central,2008
Benue,2008-09-01,3253406059.89,NA,North Central,2008
Benue,2008-10-01,2680268051.82,NA,North Central,2008
Benue,2008-11-01,2724943556.81,NA,North Central,2008
Benue,2008-12-01,2756626142,NA,North Central,2008
Benue,2009-01-01,3045053216.24,NA,North Central,2009
Benue,2009-02-01,2117550175.48,NA,North Central,2009
Benue,2009-03-01,3302497394.34,NA,North Central,2009
Benue,2009-04-01,3112329763.78,NA,North Central,2009
Benue,2009-05-01,2350412888.5,NA,North Central,2009
Benue,2009-06-01,2471057780.73,NA,North Central,2009
Benue,2009-07-01,2477152415.81,NA,North Central,2009
Benue,2009-08-01,4806706690.78,NA,North Central,2009
Benue,2009-09-01,2620595209.91,NA,North Central,2009
Benue,2009-10-01,4622294473.08,NA,North Central,2009
Benue,2009-11-01,2694454681.41,NA,North Central,2009
Benue,2009-12-02,2808476015.9,NA,North Central,2009
Benue,2010-01-01,2764166093.75,NA,North Central,2010
Benue,2010-02-01,4495165818.34,NA,North Central,2010
Benue,2010-03-01,3121879305.55,NA,North Central,2010
Benue,2010-04-01,2222899824.03,NA,North Central,2010
Benue,2010-05-01,4967284505.4,NA,North Central,2010
Benue,2010-06-01,2623827335.28,NA,North Central,2010
Benue,2010-07-01,2777947636.82,NA,North Central,2010
Benue,2010-08-01,3954300524.82,NA,North Central,2010
Benue,2010-09-01,2868249647.38,NA,North Central,2010
Benue,2010-10-01,2718985527.75,NA,North Central,2010
Benue,2010-11-01,2878705731.82,NA,North Central,2010
Benue,2010-12-01,3674012929.88,NA,North Central,2010
Benue,2011-01-01,2701283656.09,NA,North Central,2011
Benue,2011-02-01,2411279125.47,NA,North Central,2011
Benue,2011-03-01,2535028821.54,NA,North Central,2011
Benue,2011-04-01,3047012349.52,NA,North Central,2011
Benue,2011-05-01,3189165273,NA,North Central,2011
Benue,2011-06-01,4254333356.01,NA,North Central,2011
Benue,2011-07-01,7367037317.99,NA,North Central,2011
Benue,2011-08-01,4218466206.33,NA,North Central,2011
Benue,2011-09-01,4131034876.88,NA,North Central,2011
Benue,2011-10-01,4915055497.69,NA,North Central,2011
Benue,2011-11-01,6799547456.36,NA,North Central,2011
Benue,2011-12-01,4149311572.61,NA,North Central,2011
Benue,2012-01-01,4752060824.02,NA,North Central,2012
Benue,2012-02-01,4172864427.7,NA,North Central,2012
Benue,2012-03-01,5292081917.42,NA,North Central,2012
Benue,2012-04-01,4219056516,NA,North Central,2012
Benue,2012-05-01,3864441676.84,NA,North Central,2012
Benue,2012-06-01,3854255404.24,NA,North Central,2012
Benue,2012-07-01,3654687247.38,NA,North Central,2012
Benue,2012-08-01,4808076263,NA,North Central,2012
Benue,2012-09-01,3663472082.21,NA,North Central,2012
Benue,2012-10-01,3597321586.29,NA,North Central,2012
Benue,2012-11-01,4870372555.93,NA,North Central,2012
Benue,2012-12-01,6584592218.37,NA,North Central,2012
Benue,2013-01-01,4847156801.52,NA,North Central,2013
Benue,2013-02-01,3891243965.07,NA,North Central,2013
Benue,2013-03-01,5979507073.57,NA,North Central,2013
Benue,2013-04-01,4835558910.57,NA,North Central,2013
Benue,2013-05-01,5251452128.84,NA,North Central,2013
Benue,2013-06-01,5097006774.37,NA,North Central,2013
Benue,2013-07-01,5459236714.38,NA,North Central,2013
Benue,2013-08-01,4109868871.4,NA,North Central,2013
Benue,2013-09-01,4898454224.14,NA,North Central,2013
Benue,2013-10-01,4122875897.98,NA,North Central,2013
Benue,2013-11-01,4942132239.3,NA,North Central,2013
Benue,2013-12-01,4736059839.58,NA,North Central,2013
Benue,2014-01-01,3977656293.65,NA,North Central,2014
Benue,2014-02-01,4384260911.55,NA,North Central,2014
Benue,2014-03-01,4347832745.24,NA,North Central,2014
Benue,2014-04-01,4247012546.09,NA,North Central,2014
Benue,2014-05-01,4193386587.63,NA,North Central,2014
Benue,2014-06-01,5780359293.8,NA,North Central,2014
Benue,2014-07-01,5073160366.43,NA,North Central,2014
Benue,2014-08-01,4407328296.47,NA,North Central,2014
Benue,2014-09-01,4354362766.99,NA,North Central,2014
Benue,2014-10-01,4278540024.6,NA,North Central,2014
Benue,2014-11-01,3954136050.74,NA,North Central,2014
Benue,2014-12-01,4114252709.41,NA,North Central,2014
Benue,2015-01-01,3901500732.32,NA,North Central,2015
Benue,2015-02-01,3330135227.78,NA,North Central,2015
Benue,2015-03-01,3529231212.98,NA,North Central,2015
Benue,2015-04-01,2668165852.02,NA,North Central,2015
Benue,2015-05-01,2481476763.22,NA,North Central,2015
Benue,2015-06-01,2613839810.55,NA,North Central,2015
Benue,2015-07-01,6268041956.82,NA,North Central,2015
Benue,2015-08-01,3406625314.28,NA,North Central,2015
Benue,2015-09-01,2647536351.79,NA,North Central,2015
Benue,2015-10-01,2059676548.94,NA,North Central,2015
Benue,2015-11-01,2853600436.16,NA,North Central,2015
Benue,2015-12-01,2059943327.87,NA,North Central,2015
Benue,2016-01-01,2409382951.56,NA,North Central,2016
Benue,2016-02-01,2102936076.36,NA,North Central,2016
Benue,2016-03-01,1801576491.6,NA,North Central,2016
Benue,2016-04-01,1719445807.15,NA,North Central,2016
Benue,2016-05-01,1742146487.9,NA,North Central,2016
Benue,2016-06-01,1534960334.09,NA,North Central,2016
Benue,2016-07-01,3886383520.64,NA,North Central,2016
Benue,2016-08-01,3261637624.08,NA,North Central,2016
Benue,2016-09-01,3376074759.14,NA,North Central,2016
Benue,2016-10-01,2725692565.05,NA,North Central,2016
Benue,2016-11-01,2700993339.96,NA,North Central,2016
Benue,2016-12-01,2447055261.43,NA,North Central,2016
Benue,2017-01-01,2544361863.83,NA,North Central,2017
Benue,2017-02-01,2971713865.4,NA,North Central,2017
Benue,2017-03-01,2649133130.84,NA,North Central,2017
Benue,2017-04-01,2955105496.87,NA,North Central,2017
Benue,2017-05-01,2617972097.87,NA,North Central,2017
Benue,2017-06-01,2969736853.71,NA,North Central,2017
Benue,2017-07-01,4444421579.87,NA,North Central,2017
Benue,2017-08-01,3041992289.3,NA,North Central,2017
Benue,2017-09-01,4281701556.99,NA,North Central,2017
Benue,2017-10-01,3714985505.78,NA,North Central,2017
Benue,2017-11-01,3537914246.98,NA,North Central,2017
Benue,2017-12-01,4072333063.82,NA,North Central,2017
Benue,2018-01-18,4392008016.87,NA,North Central,2018
Benue,2018-02-18,4277679496.06,NA,North Central,2018
Benue,2018-03-18,4314800936.81,NA,North Central,2018
Benue,2018-04-18,4223155864.36,NA,North Central,2018
Benue,2018-05-18,4561135898.12,NA,North Central,2018
Benue,2018-06-18,4537425360.65,NA,North Central,2018
Benue,2018-07-18,4938643238.31,NA,North Central,2018
Benue,2018-08-18,4639703690.64,NA,North Central,2018
Benue,2018-09-01,4845058398.03,NA,North Central,2018
Benue,2018-10-01,4657087351.57,NA,North Central,2018
Benue,2018-11-01,4884651265.64,NA,North Central,2018
Benue,2018-12-01,5169728671.66,NA,North Central,2018
Benue,2019-01-01,4405415664.98,NA,North Central,2019
Benue,2019-02-01,4516226264.58,NA,North Central,2019
Benue,2019-03-01,4176322279.21,NA,North Central,2019
Benue,2019-04-01,4143767934.36,NA,North Central,2019
Benue,2019-05-01,4128248900.82,NA,North Central,2019
Benue,2019-06-01,4672613626.9,NA,North Central,2019
Benue,2019-07-01,5068772351.92,NA,North Central,2019
Benue,2019-08-01,4867770782.44,NA,North Central,2019
Benue,2019-09-01,4735693538.3,NA,North Central,2019
Benue,2019-10-01,4593530793.62,NA,North Central,2019
Benue,2019-11-01,4744096644.09,NA,North Central,2019
Benue,2019-12-01,4287837936.8,NA,North Central,2019
Benue,2020-01-01,4686689599.77,NA,North Central,2020
Benue,2020-02-01,3271337253.94,NA,North Central,2020
Benue,2020-03-01,3249520736.23,NA,North Central,2020
Benue,2020-04-01,3848404388.64,NA,North Central,2020
Benue,2020-05-01,3517186584.5,NA,North Central,2020
Benue,2020-06-01,3415567217.95,NA,North Central,2020
Benue,2020-07-01,4304654814.45,NA,North Central,2020
Benue,2020-08-01,4450869565.3,NA,North Central,2020
Benue,2020-09-01,4639077402.03,NA,North Central,2020
Benue,2020-10-01,4265223236.58,NA,North Central,2020
Benue,2020-11-01,3764686229.15,NA,North Central,2020
Benue,2020-12-01,3800142575.52,NA,North Central,2020
Benue,2021-01-01,3969437707.53,NA,North Central,2021
Benue,2021-02-01,3905139963.76,NA,North Central,2021
Benue,2021-03-01,3540167480,NA,North Central,2021
Benue,2021-04-01,4077222884,NA,North Central,2021
Benue,2021-05-01,4272618707,NA,North Central,2021
Benue,2021-06-01,4275312923,NA,North Central,2021
Benue,2021-07-01,4588385432,NA,North Central,2021
Benue,2021-08-01,4885580111,NA,North Central,2021
Benue,2021-09-01,4656811186.28,NA,North Central,2021
Benue,2021-10-01,4744535836.78,NA,North Central,2021
Benue,2021-11-01,4463329200.92,NA,North Central,2021
Benue,2021-12-01,4441480043.49,NA,North Central,2021
Benue,2022-01-01,4857871026,NA,North Central,2022
Benue,2022-02-01,3627643601.26,NA,North Central,2022
Benue,2022-03-01,3998547676.72,NA,North Central,2022
Benue,2022-04-01,4856972094.46,NA,North Central,2022
Benue,2022-05-01,4298820448.46,NA,North Central,2022
Benue,2022-06-01,5076396902.79,NA,North Central,2022
Benue,2022-07-01,5397018234.02,NA,North Central,2022
Benue,2022-08-01,6455727274,NA,North Central,2022
Benue,2022-09-01,4814452647,NA,North Central,2022
Benue,2022-10-01,5186601548,NA,North Central,2022
Benue,2022-11-01,5314944047,NA,North Central,2022
Benue,2022-12-01,6358855091,NA,North Central,2022
Benue,2023-01-01,7364854656,NA,North Central,2023
Benue,2023-02-01,5824647591,NA,North Central,2023
Benue,2023-03-01,5213273001.19067,NA,North Central,2023
Benue,2023-04-01,5497617296.458499,NA,North Central,2023
Benue,2023-05-01,7148099411.34443,NA,North Central,2023
Benue,2023-06-01,7414594534.31142,NA,North Central,2023
Benue,2023-07-01,7693833719.66505,NA,North Central,2023
Benue,2023-08-01,8463394439.693899,NA,North Central,2023
Benue,2023-09-01,9287538113.95575,NA,North Central,2023
Benue,2023-10-01,7221545433.8834,NA,North Central,2023
Benue,2023-11-01,8087224689.474251,NA,North Central,2023
Benue,2023-12-01,9278750616.321949,NA,North Central,2023
Benue,2024-01-01,10077067264.25535,0,North Central,2024
Benue,2024-02-01,9725048010.621399,0,North Central,2024
Benue,2024-03-01,9002868531.9202,0,North Central,2024
Benue,2024-04-01,10419754076.85508,0,North Central,2024
Benue,2024-05-01,10214456604.19281,0,North Central,2024
Benue,2024-06-01,9663061147.33705,0,North Central,2024
Borno,2007-01-01,1750984422.18,NA,North East,2007
Borno,2007-02-01,2007731579.53,NA,North East,2007
Borno,2007-03-01,3627070325.77,NA,North East,2007
Borno,2007-04-01,2464603797.86,NA,North East,2007
Borno,2007-05-01,2568105425.27,NA,North East,2007
Borno,2007-06-01,2579243698.15,NA,North East,2007
Borno,2007-07-01,3242915780,NA,North East,2007
Borno,2007-08-01,3046961666.67,NA,North East,2007
Borno,2007-09-01,2562101857.75,NA,North East,2007
Borno,2007-10-01,2646063552.84,NA,North East,2007
Borno,2007-11-01,2582342095.78,NA,North East,2007
Borno,2007-12-01,2729979133.21,NA,North East,2007
Borno,2008-01-01,2370143916.73,NA,North East,2008
Borno,2008-02-01,2163079506.86,NA,North East,2008
Borno,2008-03-01,3908747518.18,NA,North East,2008
Borno,2008-04-01,3470591024.22,NA,North East,2008
Borno,2008-05-01,5693688180.55,NA,North East,2008
Borno,2008-06-01,3430544611.25,NA,North East,2008
Borno,2008-07-01,5652702872.95,NA,North East,2008
Borno,2008-08-01,3457328105.69,NA,North East,2008
Borno,2008-09-01,3570089326.49,NA,North East,2008
Borno,2008-10-01,3438144946.76,NA,North East,2008
Borno,2008-11-01,3447600695.1,NA,North East,2008
Borno,2008-12-01,3478818063.22,NA,North East,2008
Borno,2009-01-01,3248076868.19,NA,North East,2009
Borno,2009-02-01,2201761328.22,NA,North East,2009
Borno,2009-03-01,3525970939.5,NA,North East,2009
Borno,2009-04-01,3306037899.38,NA,North East,2009
Borno,2009-05-01,2535521916.41,NA,North East,2009
Borno,2009-06-01,2702857541.4,NA,North East,2009
Borno,2009-07-01,2665881823.97,NA,North East,2009
Borno,2009-08-01,5225329789.93,NA,North East,2009
Borno,2009-09-01,2834376519.01,NA,North East,2009
Borno,2009-10-01,5034389609.85,NA,North East,2009
Borno,2009-11-01,2887729315.93,NA,North East,2009
Borno,2009-12-02,3017307940.77,NA,North East,2009
Borno,2010-01-01,3014437392.04,NA,North East,2010
Borno,2010-02-01,4921830925.93,NA,North East,2010
Borno,2010-03-01,3383161776.14,NA,North East,2010
Borno,2010-04-01,2392390981.78,NA,North East,2010
Borno,2010-05-01,5813685501.41,NA,North East,2010
Borno,2010-06-01,3223667454.29,NA,North East,2010
Borno,2010-07-01,3381879367.12,NA,North East,2010
Borno,2010-08-01,5471621828.76,NA,North East,2010
Borno,2010-09-01,3523151262.15,NA,North East,2010
Borno,2010-10-01,3364103799.58,NA,North East,2010
Borno,2010-11-01,3524564407.56,NA,North East,2010
Borno,2010-12-01,4395098876.02,NA,North East,2010
Borno,2011-01-01,3317808301.27,NA,North East,2011
Borno,2011-02-01,3360708815.42,NA,North East,2011
Borno,2011-03-01,3328906118.1,NA,North East,2011
Borno,2011-04-01,3481288581.1,NA,North East,2011
Borno,2011-05-01,3656536649.92,NA,North East,2011
Borno,2011-06-01,4872470298.49,NA,North East,2011
Borno,2011-07-01,8456785557.98,NA,North East,2011
Borno,2011-08-01,4990018231.12,NA,North East,2011
Borno,2011-09-01,4935871813.31,NA,North East,2011
Borno,2011-10-01,5708314751.51,NA,North East,2011
Borno,2011-11-01,7810489110.53,NA,North East,2011
Borno,2011-12-01,4938391160.1,NA,North East,2011
Borno,2012-01-01,5235727719.26,NA,North East,2012
Borno,2012-02-01,4602999086.8,NA,North East,2012
Borno,2012-03-01,5832689954.46,NA,North East,2012
Borno,2012-04-01,4646689275.53,NA,North East,2012
Borno,2012-05-01,4600517526.11,NA,North East,2012
Borno,2012-06-01,4643975730.31,NA,North East,2012
Borno,2012-07-01,4424076937.4,NA,North East,2012
Borno,2012-08-01,5653146863.53,NA,North East,2012
Borno,2012-09-01,4392155565.18,NA,North East,2012
Borno,2012-10-01,4324358346.02,NA,North East,2012
Borno,2012-11-01,5710968422.69,NA,North East,2012
Borno,2012-12-01,7607682067.54,NA,North East,2012
Borno,2013-01-01,5697637089.4,NA,North East,2013
Borno,2013-02-01,4661551473.49,NA,North East,2013
Borno,2013-03-01,6945432097.53,NA,North East,2013
Borno,2013-04-01,5660546206.12,NA,North East,2013
Borno,2013-05-01,6155852440.14,NA,North East,2013
